8.67693532	18.99794602	1
20.21890057	22.43863269	1
11.66189693	20.80560312	1
3.854248714	17.17319042	1
2.792834291	19.35778987	1
13.13704049	17.21896984	1
11.44123078	21.93732831	1
-2.794157556	19.8935391	1
-9.533126761	21.4408397	1
5.142661646	24.40442818	1
12.04715889	19.28240868	1
23.86301847	21.6590343	1
7.186819201	18.87617378	1
5.991049673	19.9569286	1
8.222415343	17.62944753	1
13.34747483	18.44596005	1
2.616153577	19.38784185	1
12.37878339	21.65235178	1
1.601862348	19.9189663	1
3.040580648	18.38035819	1
0.005471773	19.35037522	1
22.25130291	18.57853027	1
25.35845513	23.22479536	1
11.29529099	18.8099762	1
9.919293714	19.04536708	1
13.06640686	19.71762691	1
23.50790626	21.74138222	1
24.76628313	19.98202384	1
-5.259684005	20.15690603	1
-18.1870598	18.94028178	1
26.5270194	19.33228537	1
27.78512342	20.42115744	1
7.525878825	20.15537125	1
-9.54858817	21.68594852	1
16.04810566	20.04429694	1
1.883714756	21.50586402	1
12.5934014	19.91406639	1
12.83308736	19.01266165	1
7.572399479	16.90572622	1
22.24157131	19.0824108	1
6.745418684	22.11898168	1
-10.59668986	18.53245754	1
11.2405394	22.53508006	1
17.3217052	22.33328592	1
10.58209935	19.55221256	1
-9.835715648	20.77368213	1
15.9848503	17.67454938	1
-14.39446689	20.12423698	1
10.34086725	18.35216386	1
22.67710559	24.07811967	1
14.02719706	18.85424813	1
4.515633261	21.51053882	1
2.207017385	21.25214683	1
16.41786073	17.6073741	1
7.074417024	15.02579158	1
31.8691639	18.87886133	1
11.76826234	22.69019438	1
0.219998836	18.05138941	1
5.25767862	23.55850716	1
12.97272891	20.48662514	1
2.98001967	25.55315637	1
22.53824848	18.62424829	1
11.83433713	20.34184723	1
9.059593847	20.65640279	1
-14.95617082	18.13242539	1
4.468453224	19.5885355	1
10.7753215	19.12049134	1
10.49476512	18.94872417	1
27.08258424	22.48696324	1
5.548466813	18.72487479	1
38.80769898	18.58659521	0
13.65002961	23.39628969	1
2.039056451	20.80079644	1
-3.358908291	17.76652658	1
22.04173259	17.65032044	1
-1.467795957	23.3706965	1
4.822496774	19.53116458	1
3.861638359	20.68650934	1
18.97719019	19.14670752	1
10.45877186	18.03236278	1
19.9555109	18.09205747	1
16.11621545	19.16994284	1
11.30839908	21.45934337	1
25.96872607	20.76725655	1
15.00160695	17.27615887	1
14.13444923	18.79368261	1
14.55481768	19.84846454	1
15.81278528	19.26426881	1
3.379674379	20.15169007	1
6.068856944	18.44264948	1
7.291718046	22.51876372	1
10.78913445	16.28664227	1
-9.301296561	19.66792984	1
-3.304952518	19.20367827	1
22.91828085	17.62418611	1
31.51537046	18.32341928	1
-1.852762327	19.98997737	1
5.183065948	18.46718765	1
1.741469785	23.00996362	1
17.37984465	19.81699148	1
20.24473022	19.6391989	1
6.75349045	21.13620899	1
18.04629963	18.84522367	1
3.496362549	22.46163836	1
-2.75093382	22.23033567	1
-2.008626982	21.91253093	1
-4.338456822	22.0650441	1
17.84802978	21.74921752	1
12.45361207	18.08093435	1
15.86539954	15.43713784	1
-8.389664547	18.94643906	1
7.831605469	21.34586116	1
15.51729045	20.89436298	1
20.04634669	22.98131454	1
21.79123501	15.64108293	1
9.308283805	22.02402134	1
-10.48946044	20.73605861	1
12.02528554	19.05632649	1
4.046231677	21.43568741	1
12.66149982	19.7572877	1
3.024971445	20.09114046	1
5.762846083	21.86284979	1
22.2432084	18.28904038	1
14.40343229	18.9029493	1
14.70297437	20.64349933	1
-5.596651792	19.9668762	1
17.94939297	20.39304041	1
2.641232893	22.26108568	1
21.61372438	16.44223863	1
24.78683771	22.03118361	1
10.17710136	20.85295596	1
24.86487236	19.90625383	1
12.70511009	21.01091246	1
-19.81541911	17.50339612	1
3.572737367	17.74209755	1
11.01342721	20.26137286	1
21.36213541	19.87453748	1
19.80223831	20.64285359	1
-0.964163266	19.68482825	1
25.6589067	20.69121825	1
-5.671957954	19.33875188	1
14.49549589	15.00876584	1
16.51591563	20.46003152	1
20.42874374	21.74989054	1
22.90595719	19.45024456	1
-0.60429895	23.79439371	1
0.352421264	20.69739372	1
11.2698365	21.52912435	1
8.135308488	19.49618086	1
-3.825138012	20.07858489	1
14.75516799	19.20781647	1
7.467477897	19.74078719	1
10.31025138	19.99380407	1
8.817258984	19.28551006	1
-3.46420504	24.157082	1
8.377643351	18.77952177	1
3.124151842	17.83238763	1
24.15487532	18.60733624	1
-2.395139493	20.20191692	1
18.85538611	17.60173068	1
15.39478151	20.57809302	1
-1.613724382	17.18683284	1
16.09870767	19.49412768	1
7.048860223	23.89331035	1
6.066378571	17.10727934	1
-1.422162061	20.13450972	1
24.26401468	21.39110398	1
1.637741914	18.75695721	1
13.6426627	21.30337412	1
-0.10480446	23.88419721	1
12.94395477	21.47114861	1
1.735012372	16.24376869	1
-1.742304196	19.84447641	1
-4.198758436	20.00252385	1
5.87887487	21.80714324	1
22.42322014	21.48784693	1
9.460806066	18.87850208	1
15.25637915	21.87539626	1
9.186309196	21.50484766	1
3.608435034	18.80046744	1
23.53459993	17.78639904	1
7.733607415	21.5769001	1
8.112730282	21.08728273	1
17.35876711	17.73019681	1
5.320081325	19.37628672	1
0.728179	19.28485749	1
18.61562057	22.5713689	1
13.49266429	18.7756496	1
11.13421947	19.06555104	1
8.934276846	21.70941803	1
17.58427632	20.64623919	1
3.051301317	19.04845254	1
4.880147369	19.10394536	1
-8.126411305	22.28560566	1
15.01026989	20.23315806	1
23.57871042	23.7544487	1
27.77771104	21.27212616	1
5.238840711	21.20044888	1
5.389100604	18.07923814	1
20.74222382	18.78007657	1
18.74833859	18.43393198	1
-1.228939911	19.92861149	1
12.355182	18.70833562	1
12.1355163	25.85481757	1
36.39571903	21.05971822	0
11.05418394	16.27369107	1
3.331016412	20.58400019	1
10.18934543	23.84656232	1
17.83138603	20.51409188	1
16.16424813	15.96262569	1
6.646056388	17.44808974	1
-3.19635885	20.32633125	1
3.64966925	19.50549409	1
8.939665602	21.06200787	1
-5.326168068	19.31624643	1
4.249594693	18.15969659	1
1.713457348	19.18243475	1
-0.673011275	20.06786649	1
7.046461431	17.80017788	1
9.703527465	25.51794074	1
0.980381881	18.93482027	1
-2.631107893	16.50872269	1
16.25702796	19.95463213	1
26.22297532	21.45037575	1
14.07535481	20.30077445	1
28.26656444	19.11846771	1
16.69097062	16.55618012	1
15.51640369	22.58435648	1
-1.392830856	20.67775318	1
18.3189434	17.52031272	1
-8.323680706	19.49981202	1
-8.075206754	21.07312189	1
-6.254443835	21.19404376	1
29.3458618	22.94193342	1
14.64922323	22.1120195	1
10.00879936	23.28636816	1
14.70297437	17.29155206	1
5.594873781	21.62729975	1
25.36591299	20.79284519	1
11.7791308	20.79930487	1
8.489170139	22.12704435	1
12.89844593	18.59287072	1
32.90835255	21.84170403	1
25.69028427	18.87007561	1
-7.092497728	20.22176437	1
17.67638539	20.00436103	1
1.091272022	22.31794729	1
7.917677774	18.27376541	1
31.25925676	22.14381544	1
-0.706867215	20.85781949	1
15.2528776	19.4843256	1
12.8394652	20.3272612	1
11.18043317	24.09290806	1
26.52401806	19.87606998	1
27.11559889	21.81405994	1
3.333881321	20.80776317	1
-8.562514015	23.92534275	1
6.72040758	21.09883104	1
17.80335085	19.2757148	1
6.730900875	20.56152203	1
4.712857188	19.94392056	1
8.707016857	21.2421151	1
14.20872084	20.11427346	1
0.122023519	20.58000751	1
5.628559191	19.36342647	1
-6.107151168	18.51376742	1
-11.61705197	16.31540049	1
17.59243903	21.05742856	1
26.6512109	19.63188657	1
6.455255769	20.67905148	1
22.04173259	20.69040652	1
20.96277629	23.6997335	1
6.262340574	22.12381565	1
21.86822374	19.07134907	1
30.18687155	20.8850725	1
-2.429836715	19.90640845	1
12.58469299	20.93496055	1
12.07606945	17.03989488	1
7.952056674	21.84193595	1
11.42808858	20.90401045	1
17.04544618	20.91928996	1
-1.64078185	21.83028078	1
0.150649865	22.98038685	1
-8.126411305	19.96825181	1
18.51516688	16.86036972	1
16.69097062	18.87061676	1
8.686962499	19.08275186	1
7.282191089	17.34382072	1
28.96733011	20.08914867	1
