400 2 100 0
24.15487532	18.60733624
-2.395139493	20.20191692
18.85538611	17.60173068
15.39478151	20.57809302
-1.613724382	17.18683284
16.09870767	19.49412768
7.048860223	23.89331035
6.066378571	17.10727934
-1.422162061	20.13450972
24.26401468	21.39110398
1.637741914	18.75695721
13.6426627	21.30337412
-0.10480446	23.88419721
12.94395477	21.47114861
1.735012372	16.24376869
-1.742304196	19.84447641
-4.198758436	20.00252385
5.87887487	21.80714324
22.42322014	21.48784693
9.460806066	18.87850208
15.25637915	21.87539626
9.186309196	21.50484766
3.608435034	18.80046744
23.53459993	17.78639904
7.733607415	21.5769001
8.112730282	21.08728273
17.35876711	17.73019681
5.320081325	19.37628672
0.728179	19.28485749
18.61562057	22.5713689
13.49266429	18.7756496
11.13421947	19.06555104
8.934276846	21.70941803
17.58427632	20.64623919
3.051301317	19.04845254
4.880147369	19.10394536
-8.126411305	22.28560566
15.01026989	20.23315806
23.57871042	23.7544487
27.77771104	21.27212616
5.238840711	21.20044888
5.389100604	18.07923814
20.74222382	18.78007657
18.74833859	18.43393198
-1.228939911	19.92861149
12.355182	18.70833562
12.1355163	25.85481757
36.39571903	21.05971822
11.05418394	16.27369107
3.331016412	20.58400019
10.18934543	23.84656232
17.83138603	20.51409188
16.16424813	15.96262569
6.646056388	17.44808974
-3.19635885	20.32633125
3.64966925	19.50549409
8.939665602	21.06200787
-5.326168068	19.31624643
4.249594693	18.15969659
1.713457348	19.18243475
-0.673011275	20.06786649
7.046461431	17.80017788
9.703527465	25.51794074
0.980381881	18.93482027
-2.631107893	16.50872269
16.25702796	19.95463213
26.22297532	21.45037575
14.07535481	20.30077445
28.26656444	19.11846771
16.69097062	16.55618012
15.51640369	22.58435648
-1.392830856	20.67775318
18.3189434	17.52031272
-8.323680706	19.49981202
-8.075206754	21.07312189
-6.254443835	21.19404376
29.3458618	22.94193342
14.64922323	22.1120195
10.00879936	23.28636816
14.70297437	17.29155206
5.594873781	21.62729975
25.36591299	20.79284519
11.7791308	20.79930487
8.489170139	22.12704435
12.89844593	18.59287072
32.90835255	21.84170403
25.69028427	18.87007561
-7.092497728	20.22176437
17.67638539	20.00436103
1.091272022	22.31794729
7.917677774	18.27376541
31.25925676	22.14381544
-0.706867215	20.85781949
15.2528776	19.4843256
12.8394652	20.3272612
11.18043317	24.09290806
26.52401806	19.87606998
27.11559889	21.81405994
3.333881321	20.80776317
-8.562514015	23.92534275
6.72040758	21.09883104
17.80335085	19.2757148
6.730900875	20.56152203
4.712857188	19.94392056
8.707016857	21.2421151
14.20872084	20.11427346
0.122023519	20.58000751
5.628559191	19.36342647
-6.107151168	18.51376742
-11.61705197	16.31540049
17.59243903	21.05742856
26.6512109	19.63188657
6.455255769	20.67905148
22.04173259	20.69040652
20.96277629	23.6997335
6.262340574	22.12381565
21.86822374	19.07134907
30.18687155	20.8850725
-2.429836715	19.90640845
12.58469299	20.93496055
12.07606945	17.03989488
7.952056674	21.84193595
11.42808858	20.90401045
17.04544618	20.91928996
-1.64078185	21.83028078
0.150649865	22.98038685
-8.126411305	19.96825181
18.51516688	16.86036972
16.69097062	18.87061676
8.686962499	19.08275186
7.282191089	17.34382072
28.96733011	20.08914867


